,Date,User,text
1937,2022-01-13 06:19:32+00:00,camanishjain4u,"Different people different opinions on #Infosys vs #TCS results

Frm my view, future share price growth is dependent on future earnings

TCS vs Infosys:

💥Q3 revenues
49K crs vs 32K crs

💥Q3 Deal wins
$7.6bn(~57K crs) vs $2.5bn(~19K crs)

💥Attrition:
15.3% vs 25.5%
#Investing"
1938,2022-01-13 06:13:33+00:00,AshVerma111,"#ComingUp 

KNOW YOUR COMPANY 

@ 01:27 PM #Management 

Jatin Dalal
President &amp; CFO, #WIPRO 

Lets Discuss ..
🖥️ The Q3 Miss
🖥️ Momentum Moderating
🖥️ Demand Environment
🖥️ Deal Pipeline
🖥️ Attrition
🖥️ Margin Trajectory, et al

@CNBC_Awaaz #AwaazMarkets #MunafeKiBaat"
1939,2022-01-13 06:11:54+00:00,piyush_mahamuni,"Infosys and Wipro clocked attrition rates of 25.5% and 22.7%, respectively, both companies hiring a total of 26,000 people during the 3 month period. TCS attrition was 15.3%. 

#TCS #Infosys #Wipro #Tech #Technology #IT #ITservices  https://t.co/QneIenMQmh"
1940,2022-01-13 05:43:05+00:00,srajb,"The big 3 IT results of #TCS, #Infosys and #Wipro are out. In all the cases, the top line continued to grow but operating margins came under pressure due to higher employee and contracting costs. #Attrition remains a worry. Wipro saw the maximum pressure on #operatingmargins."
1941,2022-01-13 05:33:59+00:00,thedesisattire,Is offshoring model under threat with increased attrition? #Infosys
1942,2022-01-13 05:33:22+00:00,thedesisattire,attrition going up for all companies #Infosys
1943,2022-01-13 04:22:36+00:00,PavanjitMane1,"#IT #Attrition &amp; #Hiring both at its peak .

#TCS, #Infosys #Wipro attrition rates 
15%, 25.5% &amp; 22.7% respectively. 

Together these 3 cos have added 50,000+ employees in a quarter

More hiring of freshers on the cards @iamShantanu_D @AshishGawas2 @ielavarasanraja @IamBasuPatil https://t.co/EK4ogE35Xc"
1944,2022-01-13 04:06:29+00:00,smartinvestor,"#smartinvestor @SmartInvestor, #TCS, #Attrition
All Software Services Companies have to grapple with higher attrition rates for 2022
Campus hiring is not a solution it will take 1 year to make the resources billable."
1945,2022-01-13 04:05:48+00:00,ETNOWlive,"#EarningsWithETNOW | CHRO Milind Lakkad says #TCS is seeing more attrition at lower levels rather than mid-senior management level. Check it out

@TCS #TCSQ3 #StocksToWatch https://t.co/6fDwzxcY8J"
1946,2022-01-13 03:39:57+00:00,ETNOWlive,"#EarningsWithETNOW | ""QoQ employee churn is tapering"" Here's what @TCS CHRO Milind Lakkad told @ayeshafaridi1 about attrition. Listen in 

#TCS #TCSQ3 #jobs #hiring #tech #StocksToWatch https://t.co/9yrPk8bmLT"
1947,2022-01-13 03:32:51+00:00,MarathiRojgar,#Infosys attrition rate 👇 https://t.co/iZJZdn3crH
1948,2022-01-13 03:30:07+00:00,MarathiRojgar,"#Infosys plans to increase its #hiring plan to over 55,000 individuals by March 2022 as the attrition rate in the company has crossed 25% compared to 20.1% three months earlier."
1949,2022-01-13 02:56:10+00:00,sbkalarikkal,Hiring = Attrition! The supply side constraints of experienced IT talent causing attrition to increase once again. #job #technology #TCS #Recruitment #startup #india . https://t.co/Ej1Jg4AaME
1950,2022-01-13 02:53:19+00:00,raghv_in,"Quarterly results seem to suggest that #Infosys is more profitable compared to #TCS &amp; #Wipro but TCS scores better in terms of revenue, OPM, EPS, Talent retention, etc. Wipro is fast catching up. Wondering why people go after loss making companies in #IPOs #ValueInvesting"
1951,2022-01-13 02:48:13+00:00,AshVerma111,"#TCS 

हममम… DECENT!

Q3-QoQ

$ Rev @ 3%
Exp = 2.1%

CC Rev Growth @ 4%
Exp = 2.8%

Margins @ 25% v 25.6%
Exp = 25.5%
Impacted By Hiring &amp; Talent Retention

Deal Wins @ $ 7.6 Bn
Flat QoQ

Attrition @ 15.3% v 11.9%
Record Net Addition @ 28,238; Highest Ever!

@CNBC_Awaaz"
1952,2022-01-13 02:32:26+00:00,abhishekbagaria,"#TCS #Infosys The way IT companies grappling with attrition now, HR must hv  become the most imp function and Director HR the most imp person in IT comp.."
1953,2022-01-12 17:53:20+00:00,nf_bnf101,"#INFOSYS 

Q3-QoQ

$ Rev Up 6.3%
Exp 3.1%

CC Rev Growth of 7%
Exp 3.7%

Margins @ 23.5% v 23.55%
Exp 23.45%

FY'22 Guidance
Revised to 19.5 - 20% Vs 16.5 - 17.5%
(Expectation was 17.5% - 18.5%)

Large Deal Signings
@ $ 2.53 Billion

Attrition @ 25.5% v… https://t.co/smOFR5b2ON"
1954,2022-01-12 17:36:04+00:00,Prawinkadiyala,"#tcs #Q3FY22 Result Preview: Good Numbers QoQ and YoY

Lowest Attrition in the industry.

Compared all 3 IT results 👇

#StockMarket #StocksToBuy #stockstowatch https://t.co/vzi9kKABsw"
1955,2022-01-12 16:26:29+00:00,stocks_in,"#TCS Q3 Results: Revenue In Line With Estimates, Attrition Inches Up [Automated tweet] https://t.co/dx9Qi05HQi"
1956,2022-01-12 14:49:30+00:00,ETNOWlive,"Coming Up | #IT majors report robust #Q3 earnings, while #attrition may be a worry for #Wipro &amp; #Infosys 

Watch Omkar Tanksale of #AxisSecurities &amp; Aniket Pande of @PLIndiaOnline discuss key takeaways from IT companies' Q3 results on #IndiaDevelopmentDebate 

@TamannaInamdar https://t.co/zT5apYQ71G"
1957,2022-01-12 14:47:16+00:00,bismahmalik,IT service companies continue to post strong growth despite retention woes. COVID has come as a blessing in disguise for the tech industry and how!#Infosys #Wipro #TCS
1958,2022-01-12 14:42:43+00:00,dRichFitt,"#Infy stronger and stronger. Confidence is seen from mgmt guidance of 20%+  y-o-y growth.
#tcs keep seeing spike in attrition rate.
#wipro is inline. https://t.co/Q42mBNDhI0"
1959,2022-01-12 14:36:23+00:00,BiIndia,"The great resignation continues across the top three companies: #Infosys, #Wipro and #TCS

https://t.co/bRkOJpr2z6"
1960,2022-01-12 14:34:29+00:00,khushalmundra,"In today's results of #TCS Infosys #INFY and #Wipro, the eye catcher for me is attrition rate. To have 22 to 25 pc attrition is TERRIBLE. TCS with around 15 pc attrition has performed better in my eyes. The more u retain, the better growth u get. 25 pc is very serious! 🤐"
1961,2022-01-12 14:34:00+00:00,menakadoshi,"Hiring, Attrition, Women Employees

at #TCS, #Infosys, #Wipro 

https://t.co/dAyfs02gvP"
1962,2022-01-12 14:24:07+00:00,MarketforGrowth,"#WIPRO

$ Revenue Up 2.3%
(Expectation +3.6%)

CC Revenue Growth @ 3%
Expectation Was @ 4 - 4.2%
Guidance was @ 2 - 4%

Margins @ 17.4% v 17.8%
Expectation was at 17.4%

Q4 Guidance
2-4% Growth QoQ
Exp was at 2-4%

Attrition
@ 22.7% v 20.5% QoQ
12 Mtg Trailing"
1963,2022-01-12 14:20:04+00:00,BiIndia,"@TCS #TCS has reported an attrition rate of 15.3%, which is lowest when compared to peers #Wipro (22.7%) and #Infosys (25%), in the quarter ending December 2021. However, it hired a net of 28,000 new employees in the last three months, the highest ever in the company’s history. https://t.co/2AMdvKny0h"
1964,2022-01-12 14:15:42+00:00,BiIndia,"Nilanjan Roy, chief financial officer at #Infosys explained that the company had a three-pronged strategy to stop people from leaving the company. These included higher rewards and compensation, upskilling and reskilling opportunities, and talent retention programmes.

#Hiring"
1965,2022-01-12 14:12:29+00:00,BiIndia,"IT giant #Infosys plans to increase its #hiring plan to over 55,000 individuals by March 2022 as the attrition rate in the company has crossed 25% compared to 20.1% three months earlier. In comparison, the attrition rate at #Wipro was 22.7% in the three months ending December."
1966,2022-01-12 14:09:51+00:00,BiIndia,"@Wipro Rise in attrition leads to higher employee cost and narrower margins. This has been a problem for all technology companies in India in recent months. For #Wipro, the rate of employees leaving the company has been the highest in the December quarter.

#Hiring https://t.co/qynYz1tD98"
1967,2022-01-12 14:08:47+00:00,BiIndia,"@Wipro IT services giant #Wipro plans to hire 30,000 freshers in 2023 as attrition rate increases to 22%.

In the current financial year ending March 2022, the company would have hired 70% more freshers compared to last fiscal, Chief Financial Officer Jatin Dalal said.

#Hiring https://t.co/KEY3HhrnKH"
1968,2022-01-12 13:53:54+00:00,BiIndia,"The attrition at #Infosys is worse than that at #Wipro, Salil Parekh has increased #hiring plan by 10,000

https://t.co/Xo4N0kfJjl https://t.co/1AVnbWR9bl"
1969,2022-01-12 13:43:34+00:00,Stocksgeeks,"#INFOSYS 

Q3-QoQ

$ Rev Up 6.3%
Exp 3.1%

CC Rev Growth of 7%
Exp 3.7%

Margins @ 23.5% v 23.55%
Exp 23.45%

FY'22 Guidance
Revised to 19.5 - 20% Vs 16.5 - 17.5%
(Expectation was 17.5% - 18.5%)

Attrition @ 25.5% v 20.1% QoQ

#StockMarketindia #stockmarkets"
1970,2022-01-12 13:21:59+00:00,AoI_VenturesLtd,"#TCS #Q3Results
#BuyBack at ₹4500/share for upto ₹18,000 Crore
3rd Interim #Dividend of ₹7/share
Q3 LTM IT Services #Attrition Rate at 15.3% https://t.co/hK45abaSkX"
1971,2022-01-12 13:14:46+00:00,stockmarketQA,"#Infosys result:
- As expected, Infosys put very strong quarterly numbers
- Big green signal to continue in this stock
- Attrition rate jumps to 25% which will still remain challenging for the Infosys
#StockMarket #StockMarketindia https://t.co/stcUjPcgJh"
1972,2022-01-12 13:13:54+00:00,dishant2270,"Today’s all big IT earnings are released.

#Wipro : Poor ( Miss )
#Infosys : Strong 
#TCS : in-line ( stable )

All co’s suggesting “ Attrition “ rate is bottoming out  

Now, all eyes on “ USA CPI “ print at 7pm IST 👀👀"
1973,2022-01-12 13:10:07+00:00,marketsday,"#3QWithCNBCTV18 | 

#Wipro reports Q3 earnings

▶️12-month trailing attrition rate at 22.7% vs 20.5% (QoQ)"
1974,2022-01-12 13:06:32+00:00,EquityBuzzz,"Board recommends buyback of 18000 cr at 4500 per share 

Dividend 7rs

Attrition rate 15.3% vs 25% for Infosys

#tcs
#q322 https://t.co/INdIsSGoBc"
1975,2022-01-12 13:03:42+00:00,EquityBuzzz,"#tcs 
#q322

Strong Client Addition: 10 New $100Mn+ &amp; 
21 new $50Mn+ clients 

Net Cash from Ops 10853 cr ,111% of Net Income

Net headcount addition of 28,238

IT Services attrition rate at 15.3%

Board recommends a buyback of shares to the tune of  18000 Cr at 4500/share"
1976,2022-01-12 12:31:50+00:00,finologyticker,"Wipro Q3 result📊

•Revenue growth of 3.8% QoQ.
•Net Profit growth of 1.3% QoQ.
•Declared Interim Dividend of Rs 1.
•Days of sales outstanding reduced.
•Operating cash flow conversion is 101.3% of net income.
•Attrition rises to 22.7%

#Wipro #Q3 #StocksInFocus"
1977,2022-01-12 12:20:00+00:00,thenewsminute,"Wipro Q3 results: Attrition rises to 22.7%, to hire over 30k freshers in FY23

#Wipro 

https://t.co/aFDgtqaL2P"
1978,2022-01-12 12:06:36+00:00,Ashish_shah72,"#INFOSYS 

Goid

Q3-QoQ

$ Rev Up 6.3%
Exp 3.1%

CC Rev Growth of 7%
Exp 3.7%

Margins @ 23.5% v 23.55%
Exp 23.45%

FY'22 Guidance
Revised to 19.5 - 20% Vs 16.5 - 17.5%
(Expectation was 17.5% - 18.5%)

Large Deal Signings
@ $ 2.53 Billion

Attrition @ 25.5% v 20.1% QoQ"
1979,2022-01-12 11:45:54+00:00,SrishtiSharma_,"Infosys-Strong Q3FY22
Revises FY22 Rev Guidance upwards

Management Commentary strong too:
Overall demand environment looks very strong
Strong with supply capabilities
Held on to margins
See Attrition rate stability coming in,hopeful of that coming down at industry level
#Infosys"
1980,2022-01-12 11:35:07+00:00,mcxking1,"#WIPRO

Q3’QoQ - WEAK

$ Revenue Up 2.3%
(Expectation +3.6%)

CC Revenue Growth @ 3%
Expectation Was @ 4 - 4.2%
Guidance was @ 2 - 4%

Margins @ 17.4% v 17.8%
Expectation was at 17.4%

Q4 Guidance
2-4% Growth QoQ
Exp was at 2-4%

Attrition
@ 22.7% v 20.5% QoQ
12 Mtg Trailing https://t.co/6rnjz00QfF"
1981,2022-01-12 11:29:50+00:00,moneycontrolcom,".@Infosys reported Q3 earnings that came ahead o estimates. But its attrition for the quarter zoomed to 25.5% compared to 20.1% in the previous quarter &amp; so has vowed to hire about 55,000 graduates in a year

Read more at
https://t.co/r5B0BEH5ak

#ItJobs #hiring #Infosys"
1982,2022-01-12 11:19:43+00:00,notsocommonEQ,"Attrition rate a concern, has always been for #Infosys but apart from that everything else looks good.

#CommonSenseInvesting

https://t.co/0RxfjDFZpB"
1983,2022-01-12 11:14:07+00:00,RaoKarunya,"Strong Q3 show by #Infosys …beats street expectations!
Saw 7% topline growth 
Guidance hiked for 3rd quarter in a row! 
FY22 guidance upped to 19.5%-20% 
Meanwhile, attrition soars to 25.5%!"
1984,2022-01-12 11:10:03+00:00,moneycontrolcom,"#Breaking | Software major Infosys said that it has expanded its fresher hiring program to 55,000 for the year This also comes at a time when its attrition has spiked, amidst an unprecedented war for tech talent.
Read at
https://t.co/PzMCBE2Z1e

#Infosys https://t.co/sCX0X5ou3W"
1985,2022-01-12 10:58:10+00:00,sanchaymakkar,"Voluntary Attrition Rises to 25.5% 
Still beats estimates
Undercommit &amp; Overachieve
#Infosys https://t.co/uFgZ8FsM6z"
1986,2022-01-12 10:37:57+00:00,AshVerma111,"#WIPRO

Q3’QoQ - WEAK

$ Revenue Up 2.3%
(Expectation +3.6%)

CC Revenue Growth @ 3%
Expectation Was @ 4 - 4.2%
Guidance was @ 2 - 4%

Margins @ 17.4% v 17.8%
Expectation was at 17.4%

Q4 Guidance
2-4% Growth QoQ
Exp was at 2-4%

Attrition
@ 22.7% v 20.5% QoQ
12 Mtg Trailing"
1987,2022-01-12 10:31:28+00:00,VPickr,"WIPRO ADDS OVER 10,000 EMPLOYEES IN Q3, ATTRITION RISES TO 22.7%
#WIPRO | CMP 691 | 200DMA 601 | 52w HL 739:397
https://t.co/dQlVsr7yh1"
1988,2022-01-12 06:20:04+00:00,umakannann,"Three top IT companies to announce their Q3 results today. Key factors- Revenue growth, attrition, deal wins, hybrid model.
#WIPRO #Infosys #TCS 
@Dipak_Journo @santwana99 @TNIEBiz"
1989,2022-01-12 04:04:21+00:00,moneycontrolcom,"#EarningsWithMC | @Infosys is expected to report healthy growth in Q3FY22 top-line driven by the hybrid cloud partnership with German auto major Daimler announced, with a likely increase in the attrition rate.
Stay tuned

Read at
https://t.co/5K8fzUpGyf

#InfosysResults #Infosys"
1990,2022-01-12 04:01:07+00:00,moneycontrolcom,"#EarningsWithMC | @Wipro is expected to report quarterly revenue growth for Q3FY22 at the top-end of guidance, but wage hike &amp; attrition could dent margin. The company will release financial results today. Stay tuned

Read more at
https://t.co/G67InSvII1

#WiproResults #Wipro"
1991,2022-01-11 13:05:39+00:00,moneycontrolcom,"Rishad Premji, Chairman of Wipro spoke at the #Microsoft #FutureReady about attrition rate &amp; his beliefs in retaining employees. 

@kpswathi reports at https://t.co/MFsG24HLgI

#MicrosoftFutureReady #Wipro https://t.co/slwYFYvlR5"
1992,2022-01-11 09:07:55+00:00,indianitblog,"Infosys Q3 Preview: Revenue may grow up to 4% and attrition around 25% https://t.co/1Nr0CIuLDP via @indianitblog
#Infosys #TechNews #IndianITBlog"
1993,2022-01-06 06:01:13+00:00,tushar9590,"#Zensar #Infosys #TechMahindra #Mastek
Interesting to see IT gettin hammered ahead of the earnings. Some scuttlebutt suggests talent hunting is still on 🔥, tells abt the demand. While evn little respite on attrition relative to last quarter wud lead to mgn expansion."
1994,2022-01-02 03:53:43+00:00,smartsuport4u,"#WIPRO #InvestmentIdeas 
The company has declared Positive results for the last 4 consecutive quarters
PAT(HY) At Rs 6,173.30 cr has Grown at 27.12 %
INVENTORY TURNOVER RATIO(HY) Highest at 825.51 times
NET SALES(Q) Highest at Rs 19... #frontpage_app"
1995,2021-12-21 07:57:54+00:00,deepakp92740249,"#infosys
Back in 2017.. one of the first post..
the much hyped #infosys #buyback
&amp; CEO vishal sikka's resignation... https://t.co/fihyTwz6Kj"
1996,2021-12-21 07:40:51+00:00,deepakp92740249,"#infosys
Back in 2017.. one of the first posts ..
the much hyped #infosys #buyback
&amp; CEO vishal sikka's resignation.. https://t.co/vC07k6X3vs"
1997,2021-12-17 04:41:34+00:00,TesseraItes,"#Workload migration to the #cloud has become a top strategic objective for #enterprises. Watch experts from #ING, #MicroFocus, and #Infosys discussing about  the best practices for successful migration. 

Source: #Infosys on #Twitter 

https://t.co/rLB3l9O7b1"
1998,2021-12-16 01:04:36+00:00,Guru20_tweets,"11/ From FY12 to FY 21 ,Rupee has under performed the dollar and as a business owner one would have liked to see one holding on to some gains from currency depreciation however increased attrition or lack of skilled employees could have propelled increase in costs.#Infosys #TCS"
1999,2021-12-13 09:10:00+00:00,TCSInterview,Attrition rate of TCS increased to 11.9% in September quarter from 8.6% in the preceding quarter. #TCS #Digital #Ninja #NQT
2000,2021-12-06 04:45:12+00:00,ETHrWorld,"#ExclusiveInterview | In an interaction with ETHRWorld, @kshankar21, EVP and Group Head - HRD at @Infosys, talked about the IT major’s 5C Model of Engagement, its “evolving” #hybridmodel, and the company’s plan to manage the rising #attrition.

#Infosys 

https://t.co/MCE5VIGEBs"
2001,2021-12-06 03:30:18+00:00,jais_george,Why Infosys thinks its attrition is likely to stabilize and then reduce #Infosys #Attrition #KrishShankar #Interviews #5CEngagementModel #InfosysHybridModelOfWork #TalentWar #InternalTalentMarketplace  https://t.co/ykxYy7ODKe
2002,2021-12-02 07:13:10+00:00,dadankumar1,"#TCS GIVEN ABOVE  3581....

Fired above given level.... 

 3616....now ...."
2003,2021-11-30 13:14:10+00:00,AVImagazine,"NEWS: #DaimlerTruck to move HPC workload to sustainable data center
#Mercedes #Infosys #LefdalMineDC
#decarbonization #HighPerformanceComputing #HPC #datacenter #greeninfrastructure https://t.co/IR2VFZQdtO"
2004,2021-11-28 14:31:12+00:00,rathishseng,"Top IT companies are aggressively hiring because of 17%-19% attrition rates | TCS | HCL | CTS | Eng

Full Video : https://t.co/vwTg8iUgtf

#techmahindra #tcs #infosys #wipro #hcl #accenture #cts #chennai #hiring #india #zoho #technews  #technews  #technology #it #tech https://t.co/mvu4E9k9WT"
2005,2021-11-26 03:50:27+00:00,MAPATWARDHAN,"Near-term growth trajectory remains strong for Wipro
#Wipro #IT #Tech #earning #results #margin #deal #Pipeline #attrition #recruitment #brokerage #analysts #forecast #management #guidance #outlook #expansion #cloud #brokerage #analyst #markets Ram Prasad Sahu https://t.co/9dLEu5aDAT"
2006,2021-11-24 12:56:13+00:00,tax_scan,"Jurisdiction of NCLT can’t be invoked to Adjudicate Contractual dispute if Termination of Contract unrelated to Corporate Debtor’s Insolvency: Supreme Court grants Relief to TCS [Read Judgment]
#NCLT #TCS 
Read More: https://t.co/M3mt4PkjKs"
2007,2021-11-13 09:07:55+00:00,cmpasenthil,"Coming years 2022/2023 Big Layoff  May be coming from IT Industry....
#ITLayoff2022 #ITLayoff2023 
#CTS #TCS #INFOSYS #WIPRO"
2008,2021-11-08 14:49:11+00:00,indianitblog,"With skyrocketed attrition, Indian IT companies shortlist five candidates for a single position. https://t.co/tharrevY6y via @indianitblog #Wipro #hcltech #Infosys #Techmahindra"
2009,2021-10-28 23:30:06+00:00,jais_george,"Despite bonuses and salary hikes, India's IT sector will see over a million resignations this year #ITJobs #TechJobs #TataConsultancyServices #Wipro #Infosys #Wfh #Xpheno #Resignation  https://t.co/IC9vAZJL54"
2010,2021-10-28 08:30:20+00:00,jais_george,"Despite bonuses and salary hikes, India's IT sector will see over a million resignations this year #ITJobs #TechJobs #TataConsultancyServices #Wipro #Infosys #Wfh #Xpheno #Resignation  https://t.co/a5TLEBOyt1"
2011,2021-10-25 13:45:00+00:00,BiIndia,"#TechMahindra's attrition rate is nearly twice that of #TCS 

https://t.co/2SxUFkdfQn

By @Bhaktimakwana18 https://t.co/ttcLV810cE"
2012,2021-10-22 16:29:24+00:00,CaTejinder,"Q2 Attrition rate in Tech sector:

#TCS 11.9%
#Infosys 20.1%
#Wipro 20.5%
#HCLTech 15.7%"
2013,2021-10-22 02:00:01+00:00,TraderFastlane,"IT Companies Margin vs attrition rates 

TCS : 11% (attrition) &amp; 28% (Margin)
Infosys: 21% &amp; 26%
Wipro: 20.5% &amp; 21%
HCL: 15.7% &amp; 24%
Mindtree: 17.7% &amp; 21%
LTI: 19.6% &amp; 19% 

#TCS #mindtree 
#stock"
2014,2021-10-21 10:17:15+00:00,PavanjitMane1,"#ITBoom #HireFire 
Top4 ITcos #Tcs #Wipro #Infosys #HCL seems to be in race to hire on backdrop of high attrition &amp; global boom

Govt should keep a close eye as 1-2yrs down the line this hiring results in massive firing as in the past @PMOIndia @CMOMaharashtra @satejp @FiteIndia https://t.co/Ylyygpg275"
2015,2021-10-20 03:37:53+00:00,thaibahtbag,"India's big four IT services providers – #HCL, #Infosys, Tata Consulting Services, and #Wipro – have all highlighted increasing staff attrition rates in their most recently completed quarters. https://t.co/XCYUO8LwOx"
2016,2021-10-19 15:01:39+00:00,Youngester_War,"Hi guys if u r not happy with your's corporate job due 2 work culture, job satisfaction, boss behaviour do drop your's paper as 'with name as ideal resignation without hesitation'
#AmitShah ,#NarendraModi ,
#BillGates ,#infosys,#TCS ,#Amazon ,#wipro ,#hcltech,#IBM,#Samsung"
2017,2021-10-19 11:11:32+00:00,indianitblog,"HCL Tech beats Infosys and Wipro to report the lowest attrition levels. https://t.co/rMvv2r5pwp via @indianitblog
#HCL #Infosys #wipro #IndianITBlog"
2018,2021-10-18 13:22:19+00:00,IdeaNifty,"$TCS $INFY #TCS 

Only way to arrest the attrition is to distribute RSUs to most of the folks in the firm. They will stay!

Otherwise, IT industry will have tough time to deliver new assigned deals!"
2019,2021-10-18 12:54:25+00:00,rameshkotnana1,"Wipro CEO expects 30% growth, says 'big' purchase on cards

Profitability will be tested in next few quarters by attrition and Capco impact, says Wipro CEO Thierry Delaporte

#interview #leaders #leadership #wipro #IT #strategy #business

Read more at: https://t.co/UVF9gZNxtS"
2020,2021-10-18 08:02:48+00:00,shivaniAshinde,"Wipro CEO Thierry Delaporte has managed to bring the company's mojo back, Neha Alawadhi talks to him about his journey with Wipro so far and the way ahead. #CEO #Wipro #turnaround #attrition
https://t.co/Pdq7zqrYTe https://t.co/81fuubfUAG"
2021,2021-10-16 12:33:48+00:00,BizzBuzzNews,"Top four IT firms raise fresher hiring target for FY22 amid record attrition levels 
#Infosys #TCS #HCL #Wipro #fresherhiring 
 
https://t.co/SvuwraJuRy"
2022,2021-10-15 10:08:39+00:00,EquityBuzzz,"#infosys Q2
Rev up 19.4% yoy (6.3% QoQ) les by Mfg(+42%) ,Bfsi(+20%) Life science(+26%)
USA up 23%
Rev guidance 16.5-17.5%
Digital Rev $2243mn (up 42% yoy ,56% of Rev)
Added 11664🧑‍💻
TCV $2.15bn
Attrition 20%( up 600bps)
Added 117 clients in Q2
Cash $4.42bn
DVD 15rs
#Q2updates🐝"
2023,2021-10-15 06:05:00+00:00,bsindia,"#BSMorningShow | In an exclusive Q&amp;A with @alnehaa, @Wipro CEO @TDelaporte spoke about his company’s business, its plans, the attrition problem, and what Wipro is doing to manage its human resources

@5paisa #Wipro #WiproEmployees #ITsector
https://t.co/X8nlL4yQLN"
2024,2021-10-15 04:40:00+00:00,bsindia,"What led to the Zee-Invesco rift and what's the #RIL angle? How does CEO Thierry Delaporte view the high attrition level at #Wipro? What are PLI schemes and how do they work?

Get all answers here

#BSMorningShow #PLIScheme #ZeeEntertainment #Invesco 
https://t.co/sUSHKUdyz8"
2025,2021-10-15 03:20:57+00:00,EquityBuzzz,"#TCS Q2
Rev +4% QoQ, India +14%
Deal wins $7.6bn (👎6%) ,up 25% exc $2.5bn UK deal
Attrition 11.9% (+330bps QoQ) ,added 19690🧑‍💻
Life science slowed,growth in other verticals
Margin 25.6%(+10bps)
PAT 97bn (+6.9%)
Net Cash 99.5 &amp; FCF 92.9 bn
DVD 7rs
#Q2updates🐝 #Infosys
#hcltech"
2026,2021-10-15 03:06:40+00:00,bsindia,"#BSMorningShow | In an exclusive Q&amp;A with @alnehaa, @Wipro CEO @TDelaporte spoke about his company’s business, its plans, the attrition problem, and what Wipro is doing to manage its human resources

@5paisa #Wipro #WiproEmployees #ITsector
https://t.co/X8nlL4hfnd"
2027,2021-10-15 02:41:10+00:00,MAPATWARDHAN,"Exit rush cloud hovers over IT
#India #Global #IT #Tech #Cloud #clients #exit #employment #recruitment #attrition #demand #disrupt #HCLTech #Wipro #Cognizant #Infosys #earning #valuation #markets -Shivani Shinde https://t.co/1Q5VZhpzT3"
2028,2021-10-15 02:33:45+00:00,bsindia,"#BSMorningShow | What led to the Zee -Invesco rift and what's the #RIL angle? How does CEO Thierry Delaporte view the high attrition level at #Wipro? What are #PLIschemes and how do they work? 

Get all answers in this episode

#ZEEL #Invesco @5paisa
https://t.co/ccHekBu4j2"
2029,2021-10-15 02:25:00+00:00,bsindia,"How does CEO @TDelaporte view the high attrition level at @Wipro?

Get the answer in #BSMorningShow #WatchNow https://t.co/b881kYSUif

@5paisa #Wipro #wiproemployees #wiproworkforce #ITSector #itemployees https://t.co/QIIMJ0zUMF"
2030,2021-10-15 01:05:00+00:00,bsindia,"How does CEO Thierry Delaporte view the high attrition level at Wipro?

Get the answer in the new episode of #BSMorningShow

#Wipro @5paisa https://t.co/AZbpezeynG"
2031,2021-10-14 07:10:00+00:00,MarathiRojgar,"Infosys’s had 2,79,617 employees at the end of the September quarter, and the attrition rate was at 20.1%.

#Infosys"
2032,2021-10-14 06:10:06+00:00,indianitblog,"Infosys to hire 45000 freshers in FY22 amid a 20.1% attrition rate. https://t.co/jA0VSfdsFi via @indianitblog
#InfosysQ2FY22 #Infosys #IndianITBlog"
2033,2021-10-14 05:24:23+00:00,indianitblog,"Wipro to hire 25000 freshers in FY23; attrition rises to 20.5%. https://t.co/22eV1Cx2Rd via @indianitblog
#Wipro #IndianITBlog"
2034,2021-10-14 02:28:27+00:00,TheAsianAgeNews,"The IT firm had acknowledged that rising attrition in the industry posed a near-term challenge

#Infosys 

https://t.co/OtfNqRUiuh"
2035,2021-10-14 02:28:13+00:00,DeccanChronicle,"The IT firm had acknowledged that rising attrition in the industry posed a near-term challenge

#Infosys 

https://t.co/2SNoDFp29i"
2036,2021-10-14 02:05:30+00:00,Money40589624,"IT majors poised for gains on Infosys, Wipro guidance
#India #IT #Tech #TCS #Wipro #Infosys #digital #transformation #earning #deals #client #employment #addition #attrition #margin #expansion #revenue #growth #guidance  #business #brokerage #upgrade #markets @devangshudatta https://t.co/PJbX2benRZ"
2037,2021-10-14 02:00:00+00:00,bsindia,"Delaporte speaks about the company's deal pipeline, the need to lower attrition, and how the firm plans to chart its growth path

@alnehaa reports 

#Wipro #Q2Results #Q2FY22 #ITServices
https://t.co/hZX1F8ZmvC"
2038,2021-10-14 01:51:49+00:00,MAPATWARDHAN,"IT majors poised for gains on Infosys, Wipro guidance
#India #IT #Tech #TCS #Wipro #Infosys #digital #transformation #earning #deals #client #employment #addition #attrition #margin #expansion #revenue #growth #guidance  #business #brokerage #upgrade #markets @devangshudatta https://t.co/Yoo7bQu4AH"
2039,2021-10-14 01:49:14+00:00,sachinh4u,"@TCS  asked most of employees to come to office.. 
#WorkFromHome is ending..
This will lead #attrition of another 2-3% in Q3..
Other services giants like #Infosys #Wipro #LTI #mindtree may add headcount"
2040,2021-10-14 01:37:29+00:00,MAPATWARDHAN,"Infosys boosts guidance after strong showing
#Q2FY22 #IT #Tech #earning #Infosys #Wipro #QandA #MindTree #guidance #margin #employment #attrition #deals #TCS #outlook #brokerage #analyst #analysis #markets -Shivani Shinde @alnehaa 
Wipro beats estimates but profit falls 9.6% QoQ https://t.co/KyyzALksSs"
